created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start,source
2025-10-08 02:51:12+00:00,603,SE_3,Planned maintenance,A03,,2025-05-09 05:00:00+02:00,9JlsCvAO5xP59GWTgGlDgg,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1501,MAW,PT1M,8,2025-05-08 18:00:00+02:00,A77
2025-10-08 02:51:12+00:00,280,SE_3,Planned maintenance,A03,,2025-05-09 18:00:00+02:00,9JlsCvAO5xP59GWTgGlDgg,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,2161,MAW,PT1M,8,2025-05-09 05:00:00+02:00,A77
2025-10-08 03:00:21+00:00,0,SE_3,Planned maintenance,A03,,2025-05-21 11:50:00+02:00,k162i-9gyJh2xW40pgG1RQ,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,5,2025-05-17 15:00:00+02:00,A80
2025-10-08 03:00:22+00:00,25,SE_3,Unplanned outage,A03,,2025-05-21 16:30:00+02:00,rVLTyAyPMUEzHwVFaPqdZg,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,1,2025-05-21 13:45:00+02:00,A80
2025-10-08 03:01:28+00:00,0,SE_3,Unplanned outage,A03,,2025-05-21 23:05:00+02:00,cW-fvJQJvlaTJJJM86HZGg,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,31,MAW,PT1M,3,2025-05-21 22:40:00+02:00,A80
2025-10-08 03:01:28+00:00,25,SE_3,Unplanned outage,A03,,2025-05-21 22:40:00+02:00,cW-fvJQJvlaTJJJM86HZGg,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,3,2025-05-21 22:10:00+02:00,A80
2025-10-08 03:02:50+00:00,80,SE_3,Unplanned outage,A03,,2025-05-23 13:00:00+02:00,4SlobjHxgua3d417qM6CHw,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,1,2025-05-22 13:00:00+02:00,A77
2025-10-08 03:57:14+00:00,810,SE_3,Planned maintenance,A03,,2025-06-19 13:00:00+02:00,nTms4U0Hzs9NB3a3FIoGZg,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,1,2025-06-19 10:00:00+02:00,A77
2025-10-08 03:59:50+00:00,169,SE_3,Planned maintenance,A03,,2025-06-10 12:00:00+02:00,1hdaAVXv6uKqaOhvauKx8A,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,2,2025-05-15 07:00:00+02:00,A77
2025-10-08 03:59:50+00:00,86,SE_3,Planned maintenance,A03,,2025-06-12 12:00:00+02:00,1hdaAVXv6uKqaOhvauKx8A,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,37741,MAW,PT1M,2,2025-06-10 12:00:00+02:00,A77
2025-10-08 04:18:38+00:00,0,SE_3,Planned maintenance,A03,,2025-06-23 04:39:00+02:00,r0fapLpOrjAwkxv7UrgCCg,1063.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,,1,MAW,PT1M,9,2025-05-21 01:00:00+02:00,A77
2025-10-08 04:19:31+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-10-15 23:59:00+02:00,Oiu4kz_NDp4Y0Zp2W95wpQ,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,5,2026-09-02 00:00:00+02:00,A77
2025-10-08 04:19:31+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2025-09-13 23:59:00+02:00,4-3rIDA2SPcNyZc-841Ycw,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,7,2025-08-03 03:00:00+02:00,A77
2025-10-08 04:20:35+00:00,293,SE_3,Unplanned outage,A03,,2025-06-24 23:00:00+02:00,FdE7UuPXCiNYtUzKVpKtzA,1063.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,,1,MAW,PT1M,2,2025-06-23 20:00:00+02:00,A77
2025-10-08 04:29:57+00:00,1050,SE_3,Planned maintenance,A03,,2025-06-28 19:30:00+02:00,9TozzHYlFfb78gS44uRx0Q,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,4,2025-06-28 06:30:00+02:00,A77
2025-10-08 04:42:11+00:00,1018,SE_3,Unplanned outage,A03,,2025-07-04 12:55:00+02:00,MLQlfIIOldzD_T_OosC26A,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,5,2025-05-15 11:30:00+02:00,A77
2025-10-08 04:42:11+00:00,880,SE_3,Unplanned outage,A03,,2025-07-04 15:15:00+02:00,MLQlfIIOldzD_T_OosC26A,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,72086,MAW,PT1M,5,2025-07-04 12:55:00+02:00,A77
2025-10-08 04:42:11+00:00,950,SE_3,Unplanned outage,A03,,2025-07-06 12:00:00+02:00,MLQlfIIOldzD_T_OosC26A,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,72226,MAW,PT1M,5,2025-07-04 15:15:00+02:00,A77
2025-10-08 04:52:46+00:00,0,SE_3,Planned maintenance,A03,,2025-08-14 23:59:00+02:00,6X9xH70u-DIKIiBGYM0e2Q,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,9,2025-05-25 00:30:00+02:00,A80
2025-10-08 05:02:50+00:00,0,SE_3,Unplanned outage,A03,,2025-07-17 09:40:00+02:00,RYc_g-ghV-S2byi330uJPA,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1,MAW,PT1M,2,2025-07-17 06:30:00+02:00,A80
2025-10-08 05:03:58+00:00,0,SE_3,Unplanned outage,A03,,2025-07-17 20:00:00+02:00,i0SVz90s-Vbr2Czrg0C51g,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1,MAW,PT1M,1,2025-07-17 18:00:00+02:00,A80
2025-10-08 05:09:53+00:00,552,SE_3,Planned maintenance,A03,Cancelled,2025-07-20 03:00:00+02:00,1eRRqDJ5PQPXR9E3XOzD7g,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,6,2025-07-19 10:00:00+02:00,A77
2025-10-08 05:11:01+00:00,0,SE_3,Unplanned outage,A03,,2025-07-21 14:00:00+02:00,ovJ293lbs3RTlPQE7FNxuw,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,3,2025-07-20 03:00:00+02:00,A77
2025-10-08 05:16:22+00:00,0,SE_3,Planned maintenance,A03,,2025-07-24 11:00:00+02:00,20-_lOS8pK90lh-GFtyM4A,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,7,2025-07-06 12:00:00+02:00,A77
2025-10-08 05:17:55+00:00,410,SE_3,Unplanned outage,A03,,2025-07-25 23:59:00+02:00,K2l2nptxGtsxzEQ67dd0Fw,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,2,2025-07-25 00:00:00+02:00,A77
2025-10-08 05:48:54+00:00,704,SE_3,Planned maintenance,A03,,2025-08-09 17:00:00+02:00,YHpS7O-MRwV5LCdqq7kMHQ,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,3,2025-08-09 08:00:00+02:00,A77
2025-10-08 06:03:12+00:00,0,SE_3,Unplanned outage,A03,,2025-08-16 14:00:00+02:00,FuyHxxtAzHL9-WXLpDZbbA,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,5,2025-08-14 03:00:00+02:00,A77
2025-10-08 06:20:35+00:00,0,SE_3,Planned maintenance,A03,,2025-08-28 07:30:00+02:00,n3KzgDWOut9eTCRIEQoUEQ,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,1,2025-08-28 07:00:00+02:00,A77
2025-10-08 06:22:55+00:00,0,SE_3,Unplanned outage,A03,,2025-08-28 15:00:00+02:00,VizL4Kqx9vD1uOtgRcPZ9w,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,10,2025-08-17 13:30:00+02:00,A77
2025-10-08 06:31:40+00:00,550,SE_3,Unplanned outage,A03,,2025-09-02 06:00:00+02:00,JBtoxWNlRjl1lK9T3nhUIQ,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,8,2025-08-28 21:45:00+02:00,A77
2025-10-08 06:46:07+00:00,0,SE_3,Planned maintenance,A03,,2025-09-05 10:00:00+02:00,dbzDoFD2w8wT92FYxoQTyw,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,3,2025-09-01 08:00:00+02:00,A80
2025-10-08 07:22:56+00:00,0,SE_3,Planned maintenance,A03,,2025-09-17 10:37:00+02:00,aXiFtGxbKVlQEepgafodwQ,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,6,2025-08-03 03:00:00+02:00,A77
2025-10-08 07:36:31+00:00,567,SE_3,Unplanned outage,A03,,2025-09-19 05:44:00+02:00,ST5dh_fbN83fkpv-CZhjyg,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,2,2025-09-18 22:30:00+02:00,A77
2025-10-08 07:37:15+00:00,80,SE_3,Planned maintenance,A03,,2025-09-23 16:00:00+02:00,KhmIvckQpTQz4ilTOiVOcg,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,3,2025-09-06 07:00:00+02:00,A77
2025-11-10 14:15:09+00:00,80,SE_3,Planned maintenance,A03,,2025-10-14 16:00:00+02:00,WPKTDBof6Udg9OTnvNouhA,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,2,2025-09-24 07:00:00+02:00,A77
2025-11-10 14:20:22+00:00,800,SE_3,Planned maintenance,A03,,2025-10-18 12:00:00+02:00,YnqEq5WaUXxlSGu46avi-g,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,3,2025-10-18 10:00:00+02:00,A77
2025-11-10 14:22:31+00:00,0,SE_3,Unplanned outage,A03,,2025-10-14 12:00:00+02:00,a2Pq7s9eMOH_gJiQIZb_dg,565.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,Ringhals block 4 G41,1,MAW,PT1M,2,2025-10-12 11:00:00+02:00,A80
2025-11-10 14:44:27+00:00,0,SE_3,Planned maintenance,A03,,2025-10-22 13:59:00+02:00,SHN-2f6sXQA8qmUQqplCpA,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,4,2025-10-20 11:00:00+02:00,A80
2025-11-10 14:44:38+00:00,0,SE_3,Unplanned outage,A03,,2025-10-22 18:00:00+02:00,drGqFc-Qkb1QV6ykCxLqMA,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,1,2025-10-22 15:00:00+02:00,A80
2025-11-10 15:02:12+00:00,135,SE_3,Planned maintenance,A03,,2025-11-07 16:00:00+01:00,N9kZETMxwKbcdxSgOXmAMQ,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,2,2025-11-05 07:00:00+01:00,A77
2025-11-10 15:11:21+00:00,0,SE_3,Planned maintenance,A03,,2025-11-02 08:16:00+01:00,Nilntk4-ZifAIdxNM5sUkA,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,16,2025-03-29 17:33:00+01:00,A80
2025-11-10 15:18:45+00:00,0,SE_3,Planned maintenance,A03,,2025-11-11 16:00:00+01:00,4f7nIh-LHNZ0AEQnICALQg,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,1,2025-11-11 08:00:00+01:00,A77
2025-11-10 15:19:45+00:00,970,SE_3,Planned maintenance,A03,,2025-11-06 10:00:00+01:00,dnytJyuIfZzEHiB2H-dARQ,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,4,2025-11-06 08:00:00+01:00,A77
2025-11-10 15:19:50+00:00,970,SE_3,Planned maintenance,A03,,2025-12-11 10:00:00+01:00,Rl07WK43sgyrtuqfpV0cGw,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,1,2025-12-11 08:00:00+01:00,A77
2025-11-10 15:23:18+00:00,740,SE_3,Planned maintenance,A03,,2025-11-08 12:00:00+01:00,UxhlUAyCHdaKjEovZPqc7g,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,2,2025-11-08 08:00:00+01:00,A77
2025-11-17 14:54:02+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-09-11 16:00:00+02:00,WuQqOp7X1PEypTpXW4_9IA,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,2,2026-08-10 07:00:00+02:00,A80
2025-11-17 15:00:01+00:00,230,SE_3,Planned maintenance,A03,Cancelled,2026-05-29 06:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,35280,MAW,PT1M,2,2026-05-28 18:59:00+02:00,A77
2025-11-17 15:00:01+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-05-28 18:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,34560,MAW,PT1M,2,2026-05-28 06:59:00+02:00,A77
2025-11-17 15:00:01+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-05-27 18:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,33120,MAW,PT1M,2,2026-05-27 06:59:00+02:00,A77
2025-11-17 15:00:01+00:00,230,SE_3,Planned maintenance,A03,Cancelled,2026-05-27 06:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,3600,MAW,PT1M,2,2026-05-06 18:59:00+02:00,A77
2025-11-17 15:00:01+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-05-06 18:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,2880,MAW,PT1M,2,2026-05-06 06:59:00+02:00,A77
2025-11-17 15:00:01+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-05-04 18:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,2,2026-05-04 07:00:00+02:00,A77
2025-11-17 15:00:01+00:00,230,SE_3,Planned maintenance,A03,Cancelled,2026-05-05 06:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,720,MAW,PT1M,2,2026-05-04 18:59:00+02:00,A77
2025-11-17 15:00:01+00:00,230,SE_3,Planned maintenance,A03,Cancelled,2026-05-06 06:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,2160,MAW,PT1M,2,2026-05-05 18:59:00+02:00,A77
2025-11-17 15:00:01+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-05-29 18:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,36000,MAW,PT1M,2,2026-05-29 06:59:00+02:00,A77
2025-11-17 15:00:01+00:00,100,SE_3,Planned maintenance,A03,Cancelled,2026-06-05 16:00:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,36720,MAW,PT1M,2,2026-05-29 18:59:00+02:00,A77
2025-11-17 15:00:01+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-05-05 18:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1440,MAW,PT1M,2,2026-05-05 06:59:00+02:00,A77
2025-11-17 15:00:01+00:00,230,SE_3,Planned maintenance,A03,Cancelled,2026-05-28 06:59:00+02:00,Yq1LjMXtFdFPQPIyy4xizA,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,33840,MAW,PT1M,2,2026-05-27 18:59:00+02:00,A77
2025-11-20 15:05:27+00:00,1185,SE_3,Unplanned outage,A03,,2025-11-20 19:00:00+01:00,xGiQWTdQkt6pxfXNGZwz4g,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,1,2025-11-20 17:00:00+01:00,A80
2025-11-21 11:20:09+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-01-27 17:58:00+01:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,486719,MAW,PT1M,1,2026-01-27 06:58:00+01:00,A77
2025-11-21 11:20:09+00:00,185,SE_3,Planned maintenance,A03,Cancelled,2025-04-13 19:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,67619,MAW,PT1M,1,2025-04-11 06:58:00+02:00,A77
2025-11-21 11:20:09+00:00,100,SE_3,Planned maintenance,A03,Cancelled,2025-04-11 06:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,67559,MAW,PT1M,1,2025-04-11 05:58:00+02:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2026-02-14 18:00:00+01:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,488819,MAW,PT1M,1,2026-01-28 17:58:00+01:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2026-01-28 06:58:00+01:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,487379,MAW,PT1M,1,2026-01-27 17:58:00+01:00,A77
2025-11-21 11:20:09+00:00,100,SE_3,Planned maintenance,A03,Cancelled,2025-10-06 08:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,323894,MAW,PT1M,1,2025-10-06 06:13:00+02:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2026-01-27 06:58:00+01:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,324059,MAW,PT1M,1,2025-10-06 08:58:00+02:00,A77
2025-11-21 11:20:09+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2025-09-20 14:50:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,300959,MAW,PT1M,1,2025-09-20 07:58:00+02:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2025-04-11 05:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,389,MAW,PT1M,1,2025-02-23 13:28:00+01:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2025-05-08 08:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,71339,MAW,PT1M,1,2025-04-13 20:58:00+02:00,A77
2025-11-21 11:20:09+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2025-05-08 16:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,106619,MAW,PT1M,1,2025-05-08 08:58:00+02:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2025-05-09 07:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,107099,MAW,PT1M,1,2025-05-08 16:58:00+02:00,A77
2025-11-21 11:20:09+00:00,100,SE_3,Planned maintenance,A03,Cancelled,2025-05-09 20:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,107999,MAW,PT1M,1,2025-05-09 07:58:00+02:00,A77
2025-11-21 11:20:09+00:00,100,SE_3,Planned maintenance,A03,Cancelled,2025-04-13 20:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,71279,MAW,PT1M,1,2025-04-13 19:58:00+02:00,A77
2025-11-21 11:20:09+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2026-01-28 17:58:00+01:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,488159,MAW,PT1M,1,2026-01-28 06:58:00+01:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2025-09-20 07:58:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,108779,MAW,PT1M,1,2025-05-09 20:58:00+02:00,A77
2025-11-21 11:20:09+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2025-02-23 13:28:00+01:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,1,2025-02-23 07:00:00+01:00,A77
2025-11-21 11:20:09+00:00,200,SE_3,Planned maintenance,A03,Cancelled,2025-10-06 06:13:00+02:00,xEnYp1uSH7enzeZO3CXXtg,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,301371,MAW,PT1M,1,2025-09-20 14:50:00+02:00,A77
2025-11-22 06:41:50+00:00,1185,SE_3,Unplanned outage,A03,,2025-11-22 08:30:00+01:00,RIcU_yJdLzZVb8OF0liLfQ,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,2,2025-11-21 08:30:00+01:00,A80
2025-11-28 05:54:49+00:00,830,SE_3,Planned maintenance,A03,,2026-01-17 14:30:00+01:00,x2_NOWoufG113opx7Er_gQ,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,2,2026-01-17 10:00:00+01:00,A77
2025-12-03 11:23:47+00:00,90,SE_3,Planned maintenance,A03,,2026-09-29 16:00:00+02:00,b37lYhv9CrJUhqRq4jz7IQ,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,3,2026-09-04 07:00:00+02:00,A77
2025-12-09 05:58:37+00:00,740,SE_3,Planned maintenance,A03,,2026-01-31 12:00:00+01:00,5cuZmzamKKwKvgx8Cijymg,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,1,2026-01-31 08:00:00+01:00,A77
2025-12-12 11:42:41+00:00,135,SE_3,Unplanned outage,A03,,2025-12-12 12:42:00+01:00,S4NriWk-mIPYoClgA0BsFA,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,2,2025-12-11 14:12:00+01:00,A77
2025-12-15 13:46:21+00:00,0,SE_3,Planned maintenance,A03,,2025-12-15 17:30:00+01:00,oJ-o9KeQGi1DkMSR2Ss0Yw,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,9,2025-09-07 12:00:00+02:00,A77
2025-12-17 13:15:30+00:00,0,SE_3,Unplanned outage,A03,,2025-12-17 14:30:00+01:00,HWqNG2wT0kN6-OUhWQn9YA,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,13,2025-12-12 13:55:00+01:00,A80
2025-12-17 14:51:39+00:00,0,SE_3,Unplanned outage,A03,,2025-12-17 18:00:00+01:00,2tAscRDfUlKkXC77wNRphQ,130.0,Biomass,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,2,2025-12-17 14:37:00+01:00,A80
2025-12-18 07:51:54+00:00,128,SE_3,Unplanned outage,A03,,2025-12-18 09:00:00+01:00,dk2rlcOmHFKIhRDexumsrg,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,4,2025-12-15 09:15:00+01:00,A77
2025-12-18 19:56:42+00:00,0,SE_3,Unplanned outage,A03,,2025-12-18 04:59:00+01:00,3DzQM_p1C75jbK15DoHyjQ,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,8,2025-12-12 02:30:00+01:00,A80
2025-12-19 10:00:39+00:00,640,SE_3,Planned maintenance,A03,Cancelled,2026-01-24 21:30:00+01:00,eo2tpkrrbQcgvxZ9HhBiUw,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,2,2026-01-24 08:00:00+01:00,A80
2026-01-06 00:35:59+00:00,0,SE_3,Unplanned outage,A03,,2025-12-24 10:30:00+01:00,hROCq3ZjqvUQeM7PJhFbvg,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,6,2025-12-22 20:28:00+01:00,A77
2026-01-06 00:35:59+00:00,930,SE_3,Unplanned outage,A03,,2026-01-01 12:00:00+01:00,hROCq3ZjqvUQeM7PJhFbvg,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,2283,MAW,PT1M,6,2025-12-24 10:30:00+01:00,A77
2026-01-06 00:35:59+00:00,552,SE_3,Unplanned outage,A03,,2026-01-06 02:30:00+01:00,hROCq3ZjqvUQeM7PJhFbvg,1040.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,13893,MAW,PT1M,6,2026-01-01 12:00:00+01:00,A77
2026-01-10 18:44:30+00:00,0,SE_3,Unplanned outage,A03,,2026-01-10 22:00:00+01:00,Xw0n42b3jCvQcAKPr3tISg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1,MAW,PT1M,1,2026-01-10 18:54:00+01:00,A80
2026-01-12 14:20:24+00:00,1000,SE_3,Unplanned outage,A03,,2026-01-12 19:30:00+01:00,u70hxwxezNZWX9ZyYNpuRQ,1100.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,4,2026-01-06 16:20:00+01:00,A77
